1405951957800,1006,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405951958816,1056,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405954863926,14,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,14
1405954863949,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405954863961,26,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,26
1405954863991,28,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,28
1405954864027,86,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,86
1405954864121,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405954865137,1007,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405954890747,10,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,10
1405954890763,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405954890774,21,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,21
1405954890799,25,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,25
1405954890832,48,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,47
1405954890887,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405954891901,1006,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405954892916,1055,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405955097887,13,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,13
1405955097907,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405955097922,26,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,26
1405955097954,27,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,27
1405955097989,75,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,75
1405955098073,1006,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955099092,1014,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955100118,1063,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405955131452,19,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,19
1405955131478,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405955131489,27,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,27
1405955131520,26,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405955131553,48,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,48
1405955131645,1004,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955132658,1006,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955133672,1050,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405955431898,14,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,14
1405955431918,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405955431929,24,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,24
1405955431957,25,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,25
1405955431988,87,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,87
1405955432100,1004,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955433113,1007,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405955434130,2050,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 2000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405955485425,14,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,14
1405955485445,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405955485455,46,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,46
1405955485505,32,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,32
1405955485543,49,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,49
